BIN_id	chr	start	end	NumRecordsAll	NumR_FL	NumR_DHL	NumPatientsAll	NumP_FL	NumP_DHL	gene	Enhancer	Histone
CRE_5_8099	chr5	903954066	24297000	1	0	1	1	0	1	LOC105374689		
CRE_5_8096	chr5	903945066	24288000	1	1	0	1	1	0			
CRE_5_8078	chr5	903891066	24234000	1	0	1	1	0	1			
CRE_5_8064	chr5	903849066	24192000	1	1	0	1	1	0			
CRE_5_8042	chr5	903783066	24126000	1	1	0	1	1	0	C5orf17		
CRE_5_8025	chr5	903732066	24075000	1	0	1	1	0	1	C5orf17		
CRE_5_8023	chr5	903726066	24069000	1	1	0	1	1	0	C5orf17		
CRE_5_8022	chr5	903723066	24066000	1	0	1	1	0	1	C5orf17		
CRE_5_8013	chr5	903696066	24039000	1	1	0	1	1	0	C5orf17		
CRE_5_8011	chr5	903690066	24033000	1	0	1	1	0	1	C5orf17		
CRE_5_8008	chr5	903681066	24024000	1	0	1	1	0	1	C5orf17		
CRE_5_8004	chr5	903669066	24012000	1	0	1	1	0	1	C5orf17		
CRE_5_7988	chr5	903621066	23964000	1	0	1	1	0	1	C5orf17		
CRE_5_7987	chr5	903618066	23961000	1	0	1	1	0	1	C5orf17		
CRE_5_7982	chr5	903603066	23946000	1	0	1	1	0	1			
CRE_5_7978	chr5	903591066	23934000	1	0	1	1	0	1			
CRE_5_7969	chr5	903564066	23907000	1	0	1	1	0	1			
CRE_5_7965	chr5	903552066	23895000	1	0	1	1	0	1			
CRE_5_792	chr5	882033066	2376000	1	0	1	1	0	1			
CRE_5_7915	chr5	903402066	23745000	1	1	0	1	1	0			
CRE_5_7887	chr5	903318066	23661000	1	0	1	1	0	1			
CRE_5_7883	chr5	903306066	23649000	1	0	1	1	0	1			
CRE_5_7877	chr5	903288066	23631000	1	0	1	1	0	1			
CRE_5_7872	chr5	903273066	23616000	1	0	1	1	0	1			
CRE_5_7865	chr5	903252066	23595000	1	0	1	1	0	1			
CRE_5_7864	chr5	903249066	23592000	1	0	1	1	0	1			
CRE_5_7862	chr5	903243066	23586000	1	0	1	1	0	1			
CRE_5_7854	chr5	903219066	23562000	1	0	1	1	0	1			
CRE_5_7846	chr5	903195066	23538000	1	0	1	1	0	1			
CRE_5_7842	chr5	903183066	23526000	1	1	0	1	1	0	PRDM9		
CRE_5_7830	chr5	903147066	23490000	1	0	1	1	0	1			
CRE_5_7808	chr5	903081066	23424000	1	0	1	1	0	1			
CRE_5_7789	chr5	903024066	23367000	1	1	0	1	1	0			
CRE_5_7788	chr5	903021066	23364000	1	0	1	1	0	1			
CRE_5_7775	chr5	902982066	23325000	1	1	0	1	1	0			
CRE_5_7758	chr5	902931066	23274000	1	1	0	1	1	0			
CRE_5_7731	chr5	902850066	23193000	1	1	0	1	1	0			
CRE_5_7729	chr5	902844066	23187000	1	0	1	1	0	1			
CRE_5_7715	chr5	902802066	23145000	1	0	1	1	0	1			
CRE_5_7697	chr5	902748066	23091000	1	0	1	1	0	1	LOC105374686		
CRE_5_7686	chr5	902715066	23058000	1	1	0	1	1	0	LOC105374686		
CRE_5_7678	chr5	902691066	23034000	1	1	0	1	1	0			
CRE_5_7671	chr5	902670066	23013000	1	0	1	1	0	1			
CRE_5_7666	chr5	902655066	22998000	1	1	0	1	1	0			
CRE_5_7663	chr5	902646066	22989000	1	1	0	1	1	0			
CRE_5_7662	chr5	902643066	22986000	1	1	0	1	1	0			
CRE_5_7656	chr5	902625066	22968000	1	0	1	1	0	1			
CRE_5_7654	chr5	902619066	22962000	1	0	1	1	0	1			
CRE_5_7646	chr5	902595066	22938000	1	0	1	1	0	1			
CRE_5_7640	chr5	902577066	22920000	1	1	0	1	1	0			
CRE_5_7636	chr5	902565066	22908000	1	0	1	1	0	1			
CRE_5_7624	chr5	902529066	22872000	1	1	0	1	1	0			
CRE_5_762	chr5	881943066	2286000	1	0	1	1	0	1			
CRE_5_7565	chr5	902352066	22695000	1	0	1	1	0	1	CDH12		
CRE_5_7560	chr5	902337066	22680000	1	0	1	1	0	1	CDH12		
CRE_5_7558	chr5	902331066	22674000	1	0	1	1	0	1	CDH12		
CRE_5_755	chr5	881922066	2265000	1	0	1	1	0	1			
CRE_5_7527	chr5	902238066	22581000	1	0	1	1	0	1	LOC105374681		
CRE_5_7498	chr5	902151066	22494000	1	0	1	1	0	1	CDH12		
CRE_5_7460	chr5	902037066	22380000	1	0	1	1	0	1	CDH12		
CRE_5_7446	chr5	901995066	22338000	1	1	0	1	1	0	CDH12		
CRE_5_7432	chr5	901953066	22296000	1	0	1	1	0	1	CDH12		
CRE_5_742	chr5	881883066	2226000	1	0	1	1	0	1			
CRE_5_7417	chr5	901908066	22251000	1	0	1	1	0	1	CDH12		
CRE_5_739	chr5	881874066	2217000	1	1	0	1	1	0			
CRE_5_7384	chr5	901809066	22152000	1	1	0	1	1	0	CDH12		
CRE_5_7379	chr5	901794066	22137000	1	1	0	1	1	0	CDH12		
CRE_5_7333	chr5	901656066	21999000	1	1	0	1	1	0	CDH12		
CRE_5_7282	chr5	901503066	21846000	1	1	0	1	1	0	CDH12		
CRE_5_7259	chr5	901434066	21777000	1	0	1	1	0	1	CDH12		
CRE_5_7236	chr5	901365066	21708000	1	0	1	1	0	1			
CRE_5_7220	chr5	901317066	21660000	1	1	0	1	1	0	LOC105374685		
CRE_5_7196	chr5	901245066	21588000	1	0	1	1	0	1	GUSBP1		
CRE_5_7183	chr5	901206066	21549000	1	0	1	1	0	1	GUSBP1		
CRE_5_7156	chr5	901125066	21468000	1	0	1	1	0	1	GUSBP1		
CRE_5_7154	chr5	901119066	21462000	1	1	0	1	1	0			Only_4me3_18975
CRE_5_7139	chr5	901074066	21417000	1	0	1	1	0	1			
CRE_5_7105	chr5	900972066	21315000	1	0	1	1	0	1			
CRE_5_7098	chr5	900951066	21294000	1	0	1	1	0	1			
CRE_5_7090	chr5	900927066	21270000	1	0	1	1	0	1			
CRE_5_7084	chr5	900909066	21252000	1	0	1	1	0	1			
CRE_5_7082	chr5	900903066	21246000	1	0	1	1	0	1			
CRE_5_7079	chr5	900894066	21237000	1	0	1	1	0	1			
CRE_5_7076	chr5	900885066	21228000	1	0	1	1	0	1			
CRE_5_7045	chr5	900792066	21135000	1	1	0	1	1	0			
CRE_5_7040	chr5	900777066	21120000	1	1	0	1	1	0			
CRE_5_7036	chr5	900765066	21108000	1	0	1	1	0	1	LOC105374678		
CRE_5_7032	chr5	900753066	21096000	1	1	0	1	1	0	LOC105374678		
CRE_5_7029	chr5	900744066	21087000	1	0	1	1	0	1	LOC105374678		
CRE_5_6990	chr5	900627066	20970000	1	1	0	1	1	0			
CRE_5_6966	chr5	900555066	20898000	1	1	0	1	1	0	LOC105374676		
CRE_5_6960	chr5	900537066	20880000	1	1	0	1	1	0	LOC105374676		
CRE_5_6942	chr5	900483066	20826000	1	0	1	1	0	1	LOC105374676		
CRE_5_6935	chr5	900462066	20805000	1	0	1	1	0	1	LOC105374676		
CRE_5_6923	chr5	900426066	20769000	1	1	0	1	1	0	LOC105374676		
CRE_5_6889	chr5	900324066	20667000	1	0	1	1	0	1	LOC105374676		
CRE_5_6881	chr5	900300066	20643000	1	0	1	1	0	1	LOC105374676		
CRE_5_6851	chr5	900210066	20553000	1	1	0	1	1	0	CDH18		
CRE_5_6847	chr5	900198066	20541000	1	0	1	1	0	1	CDH18		
CRE_5_6835	chr5	900162066	20505000	1	0	1	1	0	1	CDH18		
CRE_5_6818	chr5	900111066	20454000	1	0	1	1	0	1	CDH18		
CRE_5_6806	chr5	900075066	20418000	1	0	1	1	0	1	CDH18		
CRE_5_6802	chr5	900063066	20406000	1	1	0	1	1	0	CDH18		
CRE_5_6798	chr5	900051066	20394000	1	0	1	1	0	1	CDH18		
CRE_5_6796	chr5	900045066	20388000	1	1	0	1	1	0	CDH18		
CRE_5_6763	chr5	899946066	20289000	1	0	1	1	0	1	CDH18		
CRE_5_675	chr5	881682066	2025000	1	0	1	1	0	1			
CRE_5_6746	chr5	899895066	20238000	1	1	0	1	1	0	CDH18		
CRE_5_6738	chr5	899871066	20214000	1	1	0	1	1	0	CDH18		
CRE_5_6730	chr5	899847066	20190000	1	0	1	1	0	1	CDH18		
CRE_5_6712	chr5	899793066	20136000	1	0	1	1	0	1	CDH18		
CRE_5_6706	chr5	899775066	20118000	1	0	1	1	0	1	CDH18		
CRE_5_6703	chr5	899766066	20109000	1	1	0	1	1	0	CDH18		
CRE_5_6700	chr5	899757066	20100000	1	0	1	1	0	1	CDH18		
CRE_5_6697	chr5	899748066	20091000	1	1	0	1	1	0	CDH18		
CRE_5_6689	chr5	899724066	20067000	1	0	1	1	0	1	CDH18		
CRE_5_6663	chr5	899646066	19989000	1	1	0	1	1	0	CDH18		
CRE_5_6637	chr5	899568066	19911000	1	1	0	1	1	0	CDH18		
CRE_5_6627	chr5	899538066	19881000	1	0	1	1	0	1	CDH18		
CRE_5_6611	chr5	899490066	19833000	1	1	0	1	1	0	CDH18		
CRE_5_661	chr5	881640066	1983000	1	1	0	1	1	0			
CRE_5_6608	chr5	899481066	19824000	1	1	0	1	1	0	CDH18		
CRE_5_6604	chr5	899469066	19812000	1	1	0	1	1	0	CDH18		
CRE_5_6593	chr5	899436066	19779000	1	0	1	1	0	1	CDH18		
CRE_5_6588	chr5	899421066	19764000	1	1	0	1	1	0	CDH18		
CRE_5_6581	chr5	899400066	19743000	1	1	0	1	1	0	CDH18		
CRE_5_6560	chr5	899337066	19680000	1	1	0	1	1	0	CDH18		
CRE_5_6540	chr5	899277066	19620000	1	1	0	1	1	0	CDH18		
CRE_5_6539	chr5	899274066	19617000	1	1	0	1	1	0	CDH18		
CRE_5_6535	chr5	899262066	19605000	1	1	0	1	1	0	CDH18		
CRE_5_6523	chr5	899226066	19569000	1	1	0	1	1	0	CDH18		
CRE_5_6522	chr5	899223066	19566000	1	1	0	1	1	0	CDH18		
CRE_5_6521	chr5	899220066	19563000	1	0	1	1	0	1	CDH18		
CRE_5_6514	chr5	899199066	19542000	1	0	1	1	0	1	CDH18		
CRE_5_6506	chr5	899175066	19518000	1	1	0	1	1	0	CDH18		
CRE_5_6457	chr5	899028066	19371000	1	0	1	1	0	1			
CRE_5_6436	chr5	898965066	19308000	1	0	1	1	0	1			
CRE_5_6428	chr5	898941066	19284000	1	0	1	1	0	1			
CRE_5_6416	chr5	898905066	19248000	1	0	1	1	0	1			
CRE_5_6406	chr5	898875066	19218000	1	0	1	1	0	1			
CRE_5_6400	chr5	898857066	19200000	1	1	0	1	1	0			
CRE_5_6395	chr5	898842066	19185000	1	0	1	1	0	1			
CRE_5_6377	chr5	898788066	19131000	1	1	0	1	1	0			
CRE_5_6335	chr5	898662066	19005000	1	1	0	1	1	0			
CRE_5_6282	chr5	898503066	18846000	1	1	0	1	1	0			
CRE_5_6277	chr5	898488066	18831000	1	0	1	1	0	1			
CRE_5_6270	chr5	898467066	18810000	1	1	0	1	1	0			
CRE_5_6262	chr5	898443066	18786000	1	1	0	1	1	0			
CRE_5_6256	chr5	898425066	18768000	1	0	1	1	0	1			
CRE_5_6229	chr5	898344066	18687000	1	0	1	1	0	1			
CRE_5_6225	chr5	898332066	18675000	1	0	1	1	0	1			
CRE_5_6216	chr5	898305066	18648000	1	0	1	1	0	1			
CRE_5_6214	chr5	898299066	18642000	1	0	1	1	0	1			
CRE_5_6209	chr5	898284066	18627000	1	0	1	1	0	1			
CRE_5_6201	chr5	898260066	18603000	1	0	1	1	0	1			
CRE_5_6187	chr5	898218066	18561000	1	1	0	1	1	0			
CRE_5_6179	chr5	898194066	18537000	1	1	0	1	1	0			
CRE_5_6176	chr5	898185066	18528000	1	0	1	1	0	1			
CRE_5_6120	chr5	898017066	18360000	1	1	0	1	1	0			
CRE_5_6117	chr5	898008066	18351000	1	0	1	1	0	1			
CRE_5_6103	chr5	897966066	18309000	1	1	0	1	1	0			
CRE_5_6066	chr5	897855066	18198000	1	0	1	1	0	1			
CRE_5_6065	chr5	897852066	18195000	1	0	1	1	0	1			
CRE_5_6064	chr5	897849066	18192000	1	0	1	1	0	1			
CRE_5_6061	chr5	897840066	18183000	1	1	0	1	1	0			
CRE_5_6059	chr5	897834066	18177000	1	0	1	1	0	1			
CRE_5_605	chr5	881472066	1815000	1	1	0	1	1	0	NDUFS6		
CRE_5_6043	chr5	897786066	18129000	1	0	1	1	0	1			
CRE_5_6042	chr5	897783066	18126000	1	1	0	1	1	0			
CRE_5_60392	chr5	1060833066	181176000	1	1	0	1	1	0			
CRE_5_6038	chr5	897771066	18114000	1	1	0	1	1	0			
CRE_5_60314	chr5	1060599066	180942000	1	1	0	1	1	0	BTNL8		
CRE_5_60311	chr5	1060590066	180933000	1	1	0	1	1	0	BTNL8		
CRE_5_60282	chr5	1060503066	180846000	1	1	0	1	1	0			
CRE_5_60261	chr5	1060440066	180783000	1	1	0	1	1	0			
CRE_5_60254	chr5	1060419066	180762000	1	0	1	1	0	1			
CRE_5_60248	chr5	1060401066	180744000	1	1	0	1	1	0			
CRE_5_60188	chr5	1060221066	180564000	1	1	0	1	1	0	CNOT6		
CRE_5_60180	chr5	1060197066	180540000	1	0	1	1	0	1	CNOT6		
CRE_5_60178	chr5	1060191066	180534000	1	0	1	1	0	1	CNOT6		
CRE_5_6017	chr5	897708066	18051000	1	0	1	1	0	1			
CRE_5_60155	chr5	1060122066	180465000	1	1	0	1	1	0			
CRE_5_60130	chr5	1060047066	180390000	1	1	0	1	1	0			
CRE_5_60109	chr5	1059984066	180327000	1	1	0	1	1	0	GFPT2		
CRE_5_60090	chr5	1059927066	180270000	1	1	0	1	1	0	MAPK9		
CRE_5_6008	chr5	897681066	18024000	1	1	0	1	1	0			
CRE_5_60075	chr5	1059882066	180225000	1	0	1	1	0	1			
CRE_5_60010	chr5	1059687066	180030000	1	1	0	1	1	0	RNF130		
CRE_5_59997	chr5	1059648066	179991000	1	0	1	1	0	1	RNF130		
CRE_5_59989	chr5	1059624066	179967000	1	0	1	1	0	1	RNF130		
CRE_5_59968	chr5	1059561066	179904000	1	1	0	1	1	0	TBC1D9B		
CRE_5_59967	chr5	1059558066	179901000	1	0	1	1	0	1	TBC1D9B		
CRE_5_5991	chr5	897630066	17973000	1	1	0	1	1	0			
CRE_5_59906	chr5	1059375066	179718000	1	0	1	1	0	1	CANX		
CRE_5_59873	chr5	1059276066	179619000	1	1	0	1	1	0	HNRNPH1		
CRE_5_59861	chr5	1059240066	179583000	1	0	1	1	0	1	RUFY1		
CRE_5_59860	chr5	1059237066	179580000	1	1	0	1	1	0	RUFY1		
CRE_5_59846	chr5	1059195066	179538000	1	0	1	1	0	1	LOC105377762		
CRE_5_59836	chr5	1059165066	179508000	1	0	1	1	0	1			
CRE_5_598	chr5	881451066	1794000	1	0	1	1	0	1		H3K27ac|chr5:1791122-1795154	Only_27ac_25757
CRE_5_59792	chr5	1059033066	179376000	1	0	1	1	0	1			
CRE_5_59773	chr5	1058976066	179319000	1	0	1	1	0	1	ADAMTS2		
CRE_5_59751	chr5	1058910066	179253000	1	1	0	1	1	0	ADAMTS2		
CRE_5_59742	chr5	1058883066	179226000	1	1	0	1	1	0	ADAMTS2		
CRE_5_59715	chr5	1058802066	179145000	1	0	1	1	0	1	ADAMTS2		
CRE_5_59704	chr5	1058769066	179112000	1	0	1	1	0	1			
CRE_5_59699	chr5	1058754066	179097000	1	0	1	1	0	1			
CRE_5_5969	chr5	897564066	17907000	1	1	0	1	1	0	LOC646241		
CRE_5_59678	chr5	1058691066	179034000	1	0	1	1	0	1	ZNF879		
CRE_5_5964	chr5	897549066	17892000	1	1	0	1	1	0	LOC646241		
CRE_5_59632	chr5	1058553066	178896000	1	0	1	1	0	1	ZNF354B		
CRE_5_59622	chr5	1058523066	178866000	1	0	1	1	0	1	ZNF354B		
CRE_5_59621	chr5	1058520066	178863000	1	1	0	1	1	0	ZNF354B		
CRE_5_59616	chr5	1058505066	178848000	1	1	0	1	1	0			
CRE_5_59606	chr5	1058475066	178818000	1	1	0	1	1	0	AACSP1		
CRE_5_59605	chr5	1058472066	178815000	1	0	1	1	0	1	AACSP1		
CRE_5_59594	chr5	1058439066	178782000	1	1	0	1	1	0	AACSP1		
CRE_5_59544	chr5	1058289066	178632000	1	0	1	1	0	1			
CRE_5_59521	chr5	1058220066	178563000	1	0	1	1	0	1	COL23A1		
CRE_5_59509	chr5	1058184066	178527000	1	1	0	1	1	0	COL23A1		
CRE_5_59497	chr5	1058148066	178491000	1	1	0	1	1	0	COL23A1		
CRE_5_59391	chr5	1057830066	178173000	1	1	0	1	1	0			
CRE_5_59367	chr5	1057758066	178101000	1	0	1	1	0	1			
CRE_5_59316	chr5	1057605066	177948000	1	1	0	1	1	0	LOC100128340		
CRE_5_5931	chr5	897450066	17793000	1	1	0	1	1	0			
CRE_5_5926	chr5	897435066	17778000	1	0	1	1	0	1	LOC105374666		
CRE_5_5919	chr5	897414066	17757000	1	1	0	1	1	0	LOC105374666		
CRE_5_59161	chr5	1057140066	177483000	1	0	1	1	0	1		SE|chr5:177478398-177512286	
CRE_5_59159	chr5	1057134066	177477000	1	0	1	1	0	1	DBN1		
CRE_5_59156	chr5	1057125066	177468000	1	1	0	1	1	0	DBN1		
CRE_5_59144	chr5	1057089066	177432000	1	0	1	1	0	1	GRK6	H3K27ac|chr5:177426745-177432868	Both|chr5:177429426-177430067
CRE_5_59102	chr5	1056963066	177306000	1	0	1	1	0	1	PRELID1		Only_4me3_19902
CRE_5_59061	chr5	1056840066	177183000	1	1	0	1	1	0	NSD1		
CRE_5_59035	chr5	1056762066	177105000	1	1	0	1	1	0			
CRE_5_59034	chr5	1056759066	177102000	1	0	1	1	0	1			
CRE_5_59012	chr5	1056693066	177036000	1	0	1	1	0	1	ZNF346		
CRE_5_59000	chr5	1056657066	177000000	1	1	0	1	1	0	UIMC1		
CRE_5_58999	chr5	1056654066	176997000	1	0	1	1	0	1	UIMC1	H3K27ac|chr5:176993460-176998385	Only_27ac_27328
CRE_5_58990	chr5	1056627066	176970000	1	1	0	1	1	0	UIMC1		
CRE_5_58985	chr5	1056612066	176955000	1	1	0	1	1	0	UIMC1		
CRE_5_5890	chr5	897327066	17670000	1	1	0	1	1	0			
CRE_5_58851	chr5	1056210066	176553000	1	0	1	1	0	1	CDHR2		
CRE_5_58799	chr5	1056054066	176397000	1	1	0	1	1	0	ARL10		
CRE_5_58788	chr5	1056021066	176364000	1	1	0	1	1	0	KIAA1191		Only_4me3_19880
CRE_5_58781	chr5	1056000066	176343000	1	1	0	1	1	0	SIMC1		
CRE_5_58772	chr5	1055973066	176316000	1	1	0	1	1	0	SIMC1		
CRE_5_5873	chr5	897276066	17619000	1	0	1	1	0	1			
CRE_5_58621	chr5	1055520066	175863000	1	0	1	1	0	1	CPLX2		
CRE_5_58604	chr5	1055469066	175812000	1	1	0	1	1	0	CPLX2		
CRE_5_58582	chr5	1055403066	175746000	1	1	0	1	1	0			
CRE_5_58557	chr5	1055328066	175671000	1	0	1	1	0	1	HRH2		
CRE_5_58535	chr5	1055262066	175605000	1	1	0	1	1	0			
CRE_5_58491	chr5	1055130066	175473000	1	1	0	1	1	0			
CRE_5_58465	chr5	1055052066	175395000	1	1	0	1	1	0			
CRE_5_58441	chr5	1054980066	175323000	1	0	1	1	0	1			
CRE_5_58426	chr5	1054935066	175278000	1	0	1	1	0	1			
CRE_5_58399	chr5	1054854066	175197000	1	0	1	1	0	1			
CRE_5_58386	chr5	1054815066	175158000	1	1	0	1	1	0			
CRE_5_5838	chr5	897171066	17514000	1	0	1	1	0	1			
CRE_5_58375	chr5	1054782066	175125000	1	1	0	1	1	0			
CRE_5_58354	chr5	1054719066	175062000	1	1	0	1	1	0			
CRE_5_58346	chr5	1054695066	175038000	1	0	1	1	0	1			
CRE_5_58339	chr5	1054674066	175017000	1	0	1	1	0	1			
CRE_5_58317	chr5	1054608066	174951000	1	0	1	1	0	1	FLJ16171		
CRE_5_58301	chr5	1054560066	174903000	1	1	0	1	1	0			
CRE_5_58296	chr5	1054545066	174888000	1	1	0	1	1	0			
CRE_5_58281	chr5	1054500066	174843000	1	1	0	1	1	0			
CRE_5_58277	chr5	1054488066	174831000	1	1	0	1	1	0			
CRE_5_58252	chr5	1054413066	174756000	1	0	1	1	0	1			
CRE_5_5823	chr5	897126066	17469000	1	0	1	1	0	1	LOC102723526		
CRE_5_58220	chr5	1054317066	174660000	1	1	0	1	1	0			
CRE_5_58217	chr5	1054308066	174651000	1	1	0	1	1	0			
CRE_5_58204	chr5	1054269066	174612000	1	1	0	1	1	0			
CRE_5_58163	chr5	1054146066	174489000	1	1	0	1	1	0	LINC01411		
CRE_5_58162	chr5	1054143066	174486000	1	1	0	1	1	0	LINC01411		
CRE_5_58155	chr5	1054122066	174465000	1	0	1	1	0	1	LINC01411		
CRE_5_58138	chr5	1054071066	174414000	1	0	1	1	0	1	LINC01411		
CRE_5_58135	chr5	1054062066	174405000	1	0	1	1	0	1	LINC01411		
CRE_5_58134	chr5	1054059066	174402000	1	1	0	1	1	0	LINC01411		
CRE_5_58118	chr5	1054011066	174354000	1	0	1	1	0	1	LINC01411		
CRE_5_58114	chr5	1053999066	174342000	1	1	0	1	1	0	LINC01411		
CRE_5_58099	chr5	1053954066	174297000	1	1	0	1	1	0			
CRE_5_58068	chr5	1053861066	174204000	1	1	0	1	1	0			
CRE_5_58065	chr5	1053852066	174195000	1	1	0	1	1	0			
CRE_5_58041	chr5	1053780066	174123000	1	1	0	1	1	0			
CRE_5_58035	chr5	1053762066	174105000	1	1	0	1	1	0	HMP19		
CRE_5_58021	chr5	1053720066	174063000	1	0	1	1	0	1	HMP19		
CRE_5_5802	chr5	897063066	17406000	1	0	1	1	0	1	LOC101929544		
CRE_5_58004	chr5	1053669066	174012000	1	1	0	1	1	0			
CRE_5_58002	chr5	1053663066	174006000	1	1	0	1	1	0	C5orf47		
CRE_5_57994	chr5	1053639066	173982000	1	1	0	1	1	0			
CRE_5_57977	chr5	1053588066	173931000	1	1	0	1	1	0	CPEB4		
CRE_5_57936	chr5	1053465066	173808000	1	0	1	1	0	1			
CRE_5_57925	chr5	1053432066	173775000	1	0	1	1	0	1		H3K27ac|chr5:173774088-173779731,SE|chr5:173679686-173796387	Only_27ac_27291
CRE_5_57879	chr5	1053294066	173637000	1	0	1	1	0	1			
CRE_5_57849	chr5	1053204066	173547000	1	0	1	1	0	1	LOC105377733		
CRE_5_57834	chr5	1053159066	173502000	1	0	1	1	0	1	LOC105377732		
CRE_5_57795	chr5	1053042066	173385000	1	0	1	1	0	1			
CRE_5_57784	chr5	1053009066	173352000	1	0	1	1	0	1			
CRE_5_57778	chr5	1052991066	173334000	1	1	0	1	1	0			
CRE_5_57768	chr5	1052961066	173304000	1	0	1	1	0	1			
CRE_5_57754	chr5	1052919066	173262000	1	1	0	1	1	0			
CRE_5_57720	chr5	1052817066	173160000	1	1	0	1	1	0	BNIP1		
CRE_5_57708	chr5	1052781066	173124000	1	1	0	1	1	0	CREBRF		
CRE_5_57679	chr5	1052694066	173037000	1	0	1	1	0	1		H3K27ac|chr5:173033066-173036792	Only_27ac_27258
CRE_5_57657	chr5	1052628066	172971000	1	1	0	1	1	0			
CRE_5_57653	chr5	1052616066	172959000	1	0	1	1	0	1	LOC100268168		
CRE_5_57649	chr5	1052604066	172947000	1	1	0	1	1	0	ERGIC1		
CRE_5_57621	chr5	1052520066	172863000	1	0	1	1	0	1	ERGIC1		
CRE_5_57610	chr5	1052487066	172830000	1	1	0	1	1	0			
CRE_5_576	chr5	881385066	1728000	1	0	1	1	0	1			
CRE_5_5756	chr5	896925066	17268000	1	0	1	1	0	1	BASP1	H3K27ac|chr5:17263069-17286387,SE|chr5:17213101-17286687	Only_27ac_25862
CRE_5_57546	chr5	1052295066	172638000	1	0	1	1	0	1			
CRE_5_57543	chr5	1052286066	172629000	1	0	1	1	0	1	LOC107986478		
CRE_5_57541	chr5	1052280066	172623000	1	1	0	1	1	0	LOC107986478		
CRE_5_57539	chr5	1052274066	172617000	1	0	1	1	0	1	LOC105377729		
CRE_5_5752	chr5	896913066	17256000	1	1	0	1	1	0	BASP1	H3K27ac|chr5:17251998-17253212,SE|chr5:17213101-17286687	Only_27ac_25857
CRE_5_57511	chr5	1052190066	172533000	1	1	0	1	1	0	LOC105377727		
CRE_5_57461	chr5	1052040066	172383000	1	1	0	1	1	0	SH3PXD2B		
CRE_5_57448	chr5	1052001066	172344000	1	1	0	1	1	0	SH3PXD2B		
CRE_5_57427	chr5	1051938066	172281000	1	1	0	1	1	0	UBTD2		
CRE_5_57422	chr5	1051923066	172266000	1	1	0	1	1	0	UBTD2		
CRE_5_57398	chr5	1051851066	172194000	1	1	0	1	1	0	EFCAB9		
CRE_5_57373	chr5	1051776066	172119000	1	0	1	1	0	1	STK10	H3K27ac|chr5:172114582-172116440	Only_27ac_27231
CRE_5_57366	chr5	1051755066	172098000	1	1	0	1	1	0	STK10		
CRE_5_57360	chr5	1051737066	172080000	1	1	0	1	1	0	STK10		
CRE_5_57358	chr5	1051731066	172074000	1	1	0	1	1	0	STK10		
CRE_5_57342	chr5	1051683066	172026000	1	1	0	1	1	0			
CRE_5_5732	chr5	896853066	17196000	1	0	1	1	0	1	LOC285696		
CRE_5_57319	chr5	1051614066	171957000	1	1	0	1	1	0	FBXW11		
CRE_5_57267	chr5	1051458066	171801000	1	0	1	1	0	1	LOC105377725		
CRE_5_57260	chr5	1051437066	171780000	1	1	0	1	1	0	SMIM23		
CRE_5_57163	chr5	1051146066	171489000	1	1	0	1	1	0	LOC105377721		
CRE_5_57144	chr5	1051089066	171432000	1	1	0	1	1	0	FGF18		
CRE_5_5710	chr5	896787066	17130000	1	0	1	1	0	1			
CRE_5_57098	chr5	1050951066	171294000	1	0	1	1	0	1	RANBP17		
CRE_5_57092	chr5	1050933066	171276000	1	0	1	1	0	1	RANBP17		
CRE_5_5708	chr5	896781066	17124000	1	1	0	1	1	0			
CRE_5_57067	chr5	1050858066	171201000	1	0	1	1	0	1	RANBP17		
CRE_5_57046	chr5	1050795066	171138000	1	1	0	1	1	0	RANBP17		
CRE_5_5702	chr5	896763066	17106000	1	1	0	1	1	0			
CRE_5_57018	chr5	1050711066	171054000	1	0	1	1	0	1	RANBP17		
CRE_5_57005	chr5	1050672066	171015000	1	1	0	1	1	0	RANBP17		
CRE_5_56987	chr5	1050618066	170961000	1	1	0	1	1	0	RANBP17		
CRE_5_56977	chr5	1050588066	170931000	1	0	1	1	0	1	RANBP17		
CRE_5_56944	chr5	1050489066	170832000	1	1	0	1	1	0			
CRE_5_56935	chr5	1050462066	170805000	1	1	0	1	1	0	GABRP		
CRE_5_56931	chr5	1050450066	170793000	1	1	0	1	1	0	GABRP		
CRE_5_56917	chr5	1050408066	170751000	1	0	1	1	0	1			
CRE_5_56859	chr5	1050234066	170577000	1	1	0	1	1	0	KCNIP1		
CRE_5_5685	chr5	896712066	17055000	1	1	0	1	1	0			
CRE_5_56824	chr5	1050129066	170472000	1	1	0	1	1	0	KCNIP1		
CRE_5_56811	chr5	1050090066	170433000	1	1	0	1	1	0	KCNIP1		
CRE_5_56795	chr5	1050042066	170385000	1	1	0	1	1	0	KCNMB1		
CRE_5_56728	chr5	1049841066	170184000	1	1	0	1	1	0			
CRE_5_567	chr5	881358066	1701000	1	0	1	1	0	1			
CRE_5_56684	chr5	1049709066	170052000	1	1	0	1	1	0	DOCK2		
CRE_5_56679	chr5	1049694066	170037000	1	1	0	1	1	0	DOCK2		
CRE_5_56674	chr5	1049679066	170022000	1	0	1	1	0	1	DOCK2		
CRE_5_56671	chr5	1049670066	170013000	1	0	1	1	0	1	DOCK2		
CRE_5_56646	chr5	1049595066	169938000	1	1	0	1	1	0	DOCK2		
