Rank	Pos	size	score	Enrichment	pvalue	MutNumber	Tumor
6801	chr10:14950579-14955308	4729	1000	31.15177	481.04785	0	DHL
6802	chr2:203013754-203015967	2213	1000	33.49097	481.03699	0	DHL
6803	chr3:122076188-122080932	4744	1000	33.49097	481.03699	0	DHL
6804	chr5:173887359-173894347	6988	1000	39.08297	480.80420	0	DHL
6805	chr17:7335549-7338176	2627	1000	47.01387	480.79950	0	DHL
6806	chr19:6457857-6461121	3264	1000	34.81937	480.73737	0	DHL
6807	chr16:30533310-30536770	3460	1000	37.87147	480.72845	0	DHL
6808	chr11:66070319-66073499	3180	1000	53.83644	480.71686	0	DHL
6809	chr12:31958106-31962108	4002	1000	39.80476	480.68869	0	DHL
681	chr17:46922061-46924726	2665	1000	56.55491	773.67407	0	DHL
6810	chr12:47211919-47220110	8191	1000	39.80476	480.68869	0	DHL
6811	chr14:90330693-90332717	2024	1000	39.80476	480.68869	0	DHL
6812	chr11:119084429-119086474	2045	1000	58.89435	480.64264	0	DHL
6813	chr15:65132151-65134777	2626	1000	41.88733	480.60205	0	DHL
6814	chr19:35718126-35719738	1612	1000	41.88733	480.60205	0	DHL
6815	chr22:35834007-35840786	6779	1000	45.61334	480.31079	0	DHL
6816	chr19:54188114-54192454	4340	1000	47.53687	480.29019	0	DHL
6817	chr6:42047718-42051657	3939	1000	47.53687	480.29019	0	DHL
6818	chr8:133569868-133573397	3529	1000	37.08954	480.26120	0	DHL
6819	chr7:27160076-27161639	1563	1000	34.09202	480.03696	0	DHL
682	chr17:76556682-76559953	3271	1000	56.55491	773.67407	0	DHL
6820	chr20:45362527-45364337	1810	1000	41.75713	480.03177	0	DHL
6821	chr7:5779967-5782167	2200	1000	57.70962	479.75934	0	DHL
6822	chr2:156399554-156401849	2295	1000	42.23675	479.72668	0	DHL
6823	chr17:49209526-49215533	6007	1000	37.89645	479.69788	1	DHL
6824	chr13:30371794-30377580	5786	1000	38.60220	479.66559	0	DHL
6825	chr8:124370928-124373544	2616	1000	38.60220	479.66559	0	DHL
6826	chrX:120603346-120605890	2544	1000	50.10114	479.57605	0	DHL
6827	chrX:134372494-134377288	4794	1000	63.75027	479.55930	0	DHL
6829	chr6:142940421-142948216	7795	1000	33.41142	479.47601	0	DHL
683	chr15:74779944-74792591	12647	1000	67.03838	773.65759	1	DHL
6830	chr19:45791187-45792831	1644	1000	53.84047	479.43106	0	DHL
6831	chrX:132022212-132027790	5578	1000	53.84047	479.43106	0	DHL
6832	chr19:48965103-48967185	2082	1000	30.04295	479.20767	0	DHL
6833	chr6:35730721-35732934	2213	1000	34.73527	479.15738	0	DHL
6834	chr11:67466398-67469951	3553	1000	40.73860	479.06989	0	DHL
6835	chr6:43052760-43054701	1941	1000	43.77733	479.00201	0	DHL
6836	chr12:69696086-69700203	4117	1000	49.56448	478.93402	2	DHL
6837	chr1:151456827-151458674	1847	1000	41.77825	478.92978	0	DHL
6838	chr10:104336712-104339354	2642	1000	41.77825	478.92978	0	DHL
6839	chr14:22870410-22873450	3040	1000	41.77825	478.92978	0	DHL
684	chr8:98043424-98046916	3492	1000	58.52884	773.50488	0	DHL
6840	chr6:26155158-26157935	2777	1000	41.77825	478.92978	0	DHL
6841	chr6:118649746-118652574	2828	1000	48.09690	478.62939	0	DHL
6842	chrX:385629-388070	2441	1000	48.09690	478.62939	0	DHL
6843	chr6:4017065-4019520	2455	1000	32.14810	478.57721	0	DHL
6844	chrX:48675141-48678047	2906	1000	71.44297	478.45505	0	DHL
6845	chr15:73630949-73634241	3292	1000	52.75249	478.43509	0	DHL
6846	chr19:7198219-7199078	859	1000	52.75249	478.43509	0	DHL
6847	chr11:111936082-111939253	3171	1000	37.33496	478.05844	0	DHL
6848	chr5:177599136-177601284	2148	1000	31.00821	477.99713	0	DHL
6849	chr1:167220838-167223418	2580	1000	51.43590	477.84625	0	DHL
685	chr3:177193417-177197605	4188	1000	47.65105	773.39160	0	DHL
6850	chr7:72826955-72831060	4105	1000	40.20155	477.81259	0	DHL
6851	chr1:19485697-19487163	1466	1000	49.96080	477.81049	0	DHL
6852	chr19:912199-913137	938	1000	44.06829	477.76880	0	DHL
6853	chr5:71586507-71589607	3100	1000	29.03282	477.65210	0	DHL
6854	chr12:123151172-123152866	1694	1000	53.68531	477.62671	0	DHL
6855	chr1:183022144-183026926	4782	1000	34.65117	477.57843	0	DHL
6856	chr8:61713157-61715215	2058	1000	34.65117	477.57843	0	DHL
6857	chr9:34664541-34666616	2075	1000	40.63333	477.41156	0	DHL
6858	chr14:72892179-72895264	3085	1000	46.75766	477.33710	0	DHL
6859	chr5:177471816-177473729	1913	1000	46.75766	477.33710	0	DHL
686	chr13:99199344-99202840	3496	1000	49.62181	773.23004	0	DHL
6860	chr14:44896586-44898644	2058	1000	43.66090	477.30698	0	DHL
6861	chr17:7476704-7480577	3873	1000	41.66917	477.25864	0	DHL
6862	chr1:145960099-145965695	5596	1000	35.18434	477.11621	0	DHL
6863	chr21:33640856-33643627	2771	1000	36.90548	477.03986	0	DHL
6864	chr5:108747508-108750373	2865	1000	32.07263	477.03595	0	DHL
6865	chr5:132961178-132964536	3358	1000	32.07263	477.03595	0	DHL
6866	chr19:40777428-40779620	2192	1000	38.03939	476.93484	0	DHL
6867	chr1:150763670-150766361	2691	1000	47.27639	476.81607	0	DHL
6868	chr4:78938007-78940262	2255	1000	46.61541	476.79358	0	DHL
6869	chr8:11283845-11285880	2035	1000	66.32655	476.78961	0	DHL
687	chr2:70246059-70250306	4247	1000	55.90348	773.21503	0	DHL
6870	chr1:214280236-214282799	2563	1000	61.75253	476.76917	0	DHL
6871	chr14:35045304-35047714	2410	1000	37.70649	476.45505	0	DHL
6872	chr4:17808289-17813479	5190	1000	69.47376	476.43723	0	DHL
6873	chr11:74749273-74750605	1332	1000	33.25232	476.35721	0	DHL
6874	chr2:58238911-58241995	3084	1000	51.71716	476.24185	0	DHL
6875	chr6:104858358-104860463	2105	1000	51.71716	476.24185	0	DHL
6876	chr3:47511505-47514124	2619	1000	29.90608	476.19153	0	DHL
6877	chr11:6389103-6391559	2456	1000	40.09793	476.16083	0	DHL
6878	chr13:21297144-21299720	2576	1000	43.95046	476.07019	0	DHL
6879	chr1:207866984-207869911	2927	1000	51.28978	476.06635	0	DHL
688	chr3:52535871-52538411	2540	1000	66.52629	773.05603	0	DHL
6880	chr17:29589691-29593333	3642	1000	49.82046	476.04617	0	DHL
6881	chr19:43502949-43505266	2317	1000	36.04147	476.01367	0	DHL
6882	chr6:33709740-33712399	2659	1000	34.56706	476.00052	0	DHL
6883	chr10:100227894-100230359	2465	1000	71.58797	475.98447	0	DHL
6884	chr17:862874-864930	2056	1000	53.53015	475.82361	0	DHL
6885	chr19:13951641-13953897	2256	1000	53.53015	475.82361	0	DHL
6886	chr12:49131558-49134214	2656	1000	39.50013	475.75262	0	DHL
6887	chr14:90381747-90384380	2633	1000	39.50013	475.75262	0	DHL
6888	chr17:76499240-76501980	2740	1000	50.06268	475.63220	0	DHL
6889	chr14:99682863-99684042	1179	1000	46.62956	475.60770	0	DHL
689	chr14:104814773-104817581	2808	1000	54.23277	772.93756	0	DHL
6890	chr2:177551869-177553918	2049	1000	41.56009	475.58862	1	DHL
6891	chr8:129938023-129941044	3021	1000	64.30582	475.58603	0	DHL
6892	chr19:44164266-44166427	2161	1000	31.99717	475.49570	0	DHL
6893	chr19:11504442-11507770	3328	1000	49.28758	475.41541	0	DHL
6894	chr9:33165157-33168422	3265	1000	48.54439	475.25311	1	DHL
6895	chr1:35717363-35719480	2117	1000	47.14616	475.08081	0	DHL
6896	chr16:30948483-30950634	2151	1000	47.14616	475.08081	0	DHL
6897	chr19:6361000-6362940	1940	1000	47.14616	475.08081	0	DHL
6898	chr6:30626427-30627893	1466	1000	39.57912	474.94772	0	DHL
6899	chr19:4066155-4068458	2303	1000	37.61152	474.83527	0	DHL
69	chr3:196499424-196504345	4921	1000	51.08982	892.72205	0	DHL
690	chr8:143595429-143597731	2302	1000	41.05338	772.82709	0	DHL
6900	chr2:71067070-71070878	3808	1000	37.61152	474.83527	0	DHL
6901	chr6:156685974-156687404	1430	1000	37.61152	474.83527	0	DHL
6902	chr19:530700-531682	982	1000	55.19063	474.62793	0	DHL
6903	chr9:69173373-69176337	2964	1000	51.56940	474.45874	0	DHL
6904	chr2:196925017-196927902	2885	1000	36.39706	474.44675	0	DHL
6905	chr20:325448-329465	4017	1000	34.48296	474.42368	0	DHL
6906	chr19:49812158-49814127	1969	1000	35.95226	474.41626	0	DHL
6907	chr1:34983673-34986176	2503	1000	43.83263	474.37277	0	DHL
6908	chr11:118251362-118253261	1899	1000	49.68012	474.28308	0	DHL
6909	chr16:806833-808527	1694	1000	49.68012	474.28308	0	DHL
691	chr17:4553278-4556326	3048	1000	64.69239	772.69843	0	DHL
6910	chr19:42284552-42286611	2059	1000	49.68012	474.28308	0	DHL
6911	chr20:36744904-36746120	1216	1000	49.68012	474.28308	0	DHL
6912	chr7:28180286-28181539	1253	1000	50.72725	474.13226	0	DHL
6913	chr19:4246298-4248526	2228	1000	39.39859	474.10950	0	DHL
6914	chr19:58518118-58520977	2859	1000	39.39859	474.10950	0	DHL
6915	chr22:50260054-50262498	2444	1000	53.37499	474.02176	0	DHL
6916	chr1:155561482-155565402	3920	1000	31.92170	473.95648	0	DHL
6917	chr20:16572205-16575888	3683	1000	43.42804	473.92038	0	DHL
6918	chr1:97919174-97921793	2619	1000	46.50146	473.87949	0	DHL
6919	chr17:79778135-79779798	1663	1000	46.50146	473.87949	0	DHL
692	chr12:386175-390608	4433	1000	45.80727	772.35748	0	DHL
6920	chr17:57084243-57087421	3178	1000	30.79288	473.42859	0	DHL
6921	chr7:101814105-101815758	1653	1000	30.79288	473.42859	0	DHL
6922	chrX:63752324-63755965	3641	1000	57.76892	473.30212	0	DHL
6923	chr6:157322287-157324437	2150	1000	38.21228	473.14746	0	DHL
6924	chr18:11979994-11982688	2694	1000	41.79448	473.02710	0	DHL
6925	chr16:66879891-66882008	2117	1000	34.39885	472.84790	0	DHL
6926	chr1:145956021-145958803	2782	1000	43.71480	472.67651	0	DHL
6927	chr19:8005703-8006664	961	1000	43.71480	472.67651	0	DHL
6928	chr2:33475376-33480639	5263	1000	35.59777	472.56146	0	DHL
6929	chr19:58379343-58382645	3302	1000	39.29704	472.46750	0	DHL
693	chr1:235126203-235129433	3230	1000	63.51019	772.00543	0	DHL
6930	chr9:99105423-99108212	2789	1000	39.29704	472.46750	0	DHL
6931	chr18:50374082-50376461	2379	1000	31.84624	472.41830	0	DHL
6932	chr19:12789002-12794490	5488	1000	41.34193	472.25204	0	DHL
6933	chr2:10809822-10813568	3746	1000	41.34193	472.25204	1	DHL
6934	chr14:73851154-73853182	2028	1000	43.31161	472.22882	0	DHL
6935	chr6:37168375-37169827	1452	1000	46.37335	472.15244	0	DHL
6936	chr10:43454003-43455758	1755	1000	49.77983	472.10190	0	DHL
6937	chr11:125624775-125627748	2973	1000	49.77983	472.10190	0	DHL
6938	chr1:31787769-31789505	1736	1000	37.75121	472.06577	0	DHL
6939	chr13:51450498-51453122	2624	1000	37.75121	472.06577	0	DHL
694	chr5:64767130-64770534	3404	1000	63.51019	772.00543	0	DHL
6940	chrX:18982036-18985841	3805	1000	71.12312	472.04642	0	DHL
6941	chrX:70132592-70135474	2882	1000	62.96566	471.97003	0	DHL
6942	chr18:9612448-9614635	2187	1000	30.72110	471.90775	0	DHL
6943	chr10:13160786-13162886	2100	1000	49.01068	471.90167	0	DHL
6944	chr9:122092015-122093862	1847	1000	49.01068	471.90167	0	DHL
6945	chr2:108785832-108787997	2165	1000	48.27319	471.75543	0	DHL
6946	chr1:247330287-247333361	3074	1000	46.23227	471.61349	0	DHL
6947	chr1:153923031-153924257	1226	1000	36.96161	471.60617	0	DHL
6948	chr22:38180026-38182406	2380	1000	37.42156	471.59897	0	DHL
6949	chr12:110402239-110404607	2368	1000	60.35278	471.47424	0	DHL
695	chr6:47476439-47481497	5058	1000	63.51019	772.00543	0	DHL
6950	chr11:13276502-13279725	3223	1000	57.59544	471.45764	0	DHL
6951	chr3:52286787-52289046	2259	1000	34.31475	471.27316	0	DHL
6952	chr6:158558085-158562607	4522	1000	52.14787	471.26883	0	DHL
6953	chr21:39444730-39446515	1785	1000	39.78710	471.21222	0	DHL
6954	chr12:56151309-56154208	2899	1000	42.17048	471.05093	1	DHL
6955	chr19:42279233-42282714	3481	1000	38.48930	470.99719	0	DHL
6956	chr5:470280-473077	2797	1000	43.59697	470.98141	0	DHL
6957	chr6:29751778-29753745	1967	1000	39.19550	470.82660	0	DHL
6958	chr16:19067110-19069361	2251	1000	40.21226	470.78946	0	DHL
6959	chr8:9555068-9559250	4182	1000	49.39944	470.76056	0	DHL
696	chr12:49263277-49268170	4893	1000	72.68987	771.99304	0	DHL
6960	chr15:40103048-40109767	6719	1000	41.23285	470.58545	0	DHL
6961	chr2:62704665-62707655	2990	1000	41.23285	470.58545	0	DHL
6962	chr2:75708790-75711701	2911	1000	41.23285	470.58545	0	DHL
6963	chr7:65508223-65511192	2969	1000	41.23285	470.58545	0	DHL
6964	chr14:102138113-102141761	3648	1000	56.85593	470.55939	0	DHL
6965	chr1:113868866-113872972	4106	1000	46.24525	470.42664	0	DHL
6966	chr19:12331163-12334366	3203	1000	53.06467	470.42184	0	DHL
6967	chr5:181221113-181225902	4789	1000	30.64932	470.38794	0	DHL
6968	chr11:46936306-46937729	1423	1000	44.29498	470.16360	0	DHL
6969	chrX:65532994-65535552	2558	1000	70.89069	470.07950	0	DHL
697	chr1:26234071-26236350	2279	1000	51.74270	771.88654	0	DHL
6970	chr1:166874633-166877243	2610	1000	39.27310	470.01843	0	DHL
6971	chr1:154935541-154938446	2905	1000	37.32658	469.98248	0	DHL
6972	chr19:37465925-37468107	2182	1000	37.32658	469.98248	0	DHL
6973	chr3:100708682-100711076	2394	1000	47.43258	469.92117	0	DHL
6974	chr5:115838534-115844986	6452	1000	34.23064	469.69949	0	DHL
6975	chr5:180829899-180833477	3578	1000	34.23064	469.69949	0	DHL
6976	chr10:124915871-124918828	2957	1000	35.68462	469.63049	0	DHL
6977	chr4:89110659-89112853	2194	1000	39.68349	469.56497	0	DHL
6978	chr5:169636324-169639091	2767	1000	39.68349	469.56497	0	DHL
6979	chr5:36238125-36243165	5040	1000	51.99672	469.48041	0	DHL
698	chr12:2002992-2005069	2077	1000	53.48233	771.78687	0	DHL
6980	chr10:80078100-80079928	1828	1000	42.05802	469.37408	0	DHL
6981	chr12:54982469-54986517	4048	1000	38.39036	469.36658	0	DHL
6982	chr12:15910787-15912848	2061	1000	39.09396	469.18683	0	DHL
6983	chr7:45767260-45769937	2677	1000	39.09396	469.18683	0	DHL
6984	chr9:98254510-98257315	2805	1000	39.09396	469.18683	0	DHL
6985	chr19:17281059-17283367	2308	1000	40.10699	469.13678	0	DHL
6986	chr9:21973317-21976437	3120	1000	42.55952	469.09528	0	DHL
6987	chr2:62505206-62506927	1721	1000	49.25910	469.00113	0	DHL
6988	chr3:119239342-119241328	1986	1000	49.25910	469.00113	0	DHL
6989	chr14:50665272-50669374	4102	1000	30.57754	468.86914	0	DHL
699	chr17:32443787-32446881	3094	1000	73.85078	771.76532	0	DHL
6990	chr15:55407191-55409311	2120	1000	43.07875	468.84921	0	DHL
6991	chr16:635006-637164	2158	1000	43.07875	468.84921	0	DHL
6992	chr15:82260928-82263599	2671	1000	61.33572	468.84531	0	DHL
6993	chr2:156341023-156343272	2249	1000	52.90951	468.62381	0	DHL
6994	chr12:66301745-66304867	3122	1000	37.23160	468.36710	0	DHL
6995	chr15:66700280-66706311	6031	1000	48.00200	468.26263	0	DHL
6996	chr19:1939858-1941122	1264	1000	48.00200	468.26263	0	DHL
6997	chr17:410227-411615	1388	1000	46.62521	468.15176	0	DHL
6998	chr8:31032969-31035670	2701	1000	70.65826	468.11401	0	DHL
6999	chrX:101622654-101624630	1976	1000	70.65826	468.11401	0	DHL
7	chr6:36592509-36598601	6092	1000	86.12477	958.75891	0	DHL
70	chr8:54134226-54136647	2421	1000	55.70526	892.17297	0	DHL
700	chr4:118277470-118281883	4413	1000	63.76567	771.68237	0	DHL
7000	chr8:22140543-22142493	1950	1000	69.49643	468.09802	0	DHL
7001	chr2:20048313-20052792	4479	1000	35.59541	468.03741	0	DHL
7002	chr2:85559806-85562343	2537	1000	35.59541	468.03741	0	DHL
7003	chr10:31927274-31931018	3744	1000	31.61984	467.80988	0	DHL
7004	chr2:231670103-231673713	3610	1000	35.33278	467.78983	0	DHL
7005	chrX:153469370-153470662	1292	1000	57.24848	467.77264	0	DHL
7006	chrX:47143290-47147419	4129	1000	57.24848	467.77264	0	DHL
7007	chrX:81200939-81204720	3781	1000	57.24848	467.77264	0	DHL
7008	chr1:52842101-52844890	2789	1000	43.36131	467.59473	0	DHL
7009	chr2:177617897-177619641	1744	1000	43.36131	467.59473	0	DHL
701	chr13:75548781-75551502	2721	1000	47.57150	771.67749	0	DHL
7010	chr20:63519644-63521937	2293	1000	43.36131	467.59473	0	DHL
7011	chr1:160030443-160033011	2568	1000	38.99242	467.54819	0	DHL
7012	chr19:14689005-14691555	2550	1000	38.99242	467.54819	0	DHL
7013	chr6:20401797-20405155	3358	1000	38.99242	467.54819	0	DHL
7014	chr7:100632791-100634315	1524	1000	30.50576	467.35135	0	DHL
7015	chr10:122952836-122954799	1963	1000	41.01468	467.25574	0	DHL
7016	chr17:38797656-38800747	3091	1000	49.11876	467.24295	0	DHL
7017	chr19:18117910-18120072	2162	1000	49.11876	467.24295	0	DHL
7018	chr20:62405392-62407115	1723	1000	49.11876	467.24295	0	DHL
7019	chr18:12419520-12420686	1166	1000	35.63385	467.10922	0	DHL
702	chr14:103560644-103565154	4510	1000	47.57150	771.67749	0	DHL
7020	chr19:56594596-56596507	1911	1000	35.63385	467.10922	0	DHL
7021	chr1:53014311-53016593	2282	1000	40.43727	467.07779	0	DHL
7022	chr8:85174581-85177430	2849	1000	29.63825	467.05545	0	DHL
7023	chr19:53394550-53396438	1888	1000	50.14916	467.04749	0	DHL
7024	chr19:21396947-21398667	1720	1000	32.77501	467.02576	0	DHL
7025	chr14:100240359-100244911	4552	1000	45.98904	466.97858	0	DHL
7026	chr17:46266974-46268082	1108	1000	45.98904	466.97858	0	DHL
7027	chr2:85577268-85579681	2413	1000	34.95251	466.90265	0	DHL
7028	chr1:156019806-156021413	1607	1000	52.75435	466.82703	0	DHL
7029	chr10:96266836-96273753	6917	1000	52.75435	466.82703	0	DHL
703	chr7:102395464-102397755	2291	1000	42.63498	771.65759	0	DHL
7030	chr10:63521383-63523507	2124	1000	37.13662	466.75284	0	DHL
7031	chr6:26552411-26555589	3178	1000	37.13662	466.75284	0	DHL
7032	chr10:91922760-91925821	3061	1000	68.36040	466.69507	0	DHL
7033	chr14:63852157-63856451	4294	1000	34.06243	466.55536	0	DHL
7034	chr3:53880535-53882737	2202	1000	34.06243	466.55536	0	DHL
7035	chr17:7855535-7859778	4243	1000	26.90000	466.52100	0	DHL
7036	chr3:132721169-132722592	1423	1000	26.90000	466.52100	0	DHL
7037	chrX:119467585-119470041	2456	1000	47.86640	466.51807	0	DHL
7038	chr18:58896014-58899506	3492	1000	45.22785	466.50903	0	DHL
7039	chr1:151789712-151791937	2225	1000	35.50620	466.44540	0	DHL
704	chr12:54277717-54284682	6965	1000	49.53771	771.49622	1	DHL
7040	chr11:66592265-66594077	1812	1000	35.50620	466.44540	0	DHL
7041	chr12:3750778-3754136	3358	1000	35.50620	466.44540	0	DHL
7042	chr5:139667007-139671956	4949	1000	31.54438	466.27582	0	DHL
7043	chr6:43246288-43248057	1769	1000	39.47626	466.27383	0	DHL
7044	chr19:4122490-4124763	2273	1000	55.41976	466.17490	0	DHL
7045	chr18:2654511-2658768	4257	1000	70.42583	466.14996	0	DHL
7046	chr10:110919519-110922419	2900	1000	27.67056	466.03351	0	DHL
7047	chr16:89872531-89875162	2631	1000	41.83311	466.02390	0	DHL
7048	chr7:87473116-87476520	3404	1000	41.83311	466.02390	0	DHL
7049	chr12:92464125-92469671	5546	1000	33.35622	465.94720	0	DHL
705	chr8:63167171-63170574	3403	1000	52.37182	771.29816	0	DHL
7050	chr17:8294223-8296693	2470	1000	38.89087	465.91068	0	DHL
7051	chr19:32970783-32973295	2512	1000	38.89087	465.91068	0	DHL
7052	chr17:81860943-81862421	1478	1000	28.50971	465.74130	0	DHL
7053	chr18:54221465-54224258	2793	1000	52.81617	465.73770	0	DHL
7054	chr2:202870362-202872376	2014	1000	40.90560	465.59262	0	DHL
7055	chr4:67558111-67561913	3802	1000	50.83058	465.56198	0	DHL
7056	chr15:75335335-75337166	1831	1000	48.97842	465.48602	0	DHL
7057	chr12:123387305-123388859	1554	1000	45.86094	465.25638	0	DHL
7058	chr20:41136373-41141882	5509	1000	45.86094	465.25638	0	DHL
7059	chr17:28951710-28953236	1526	1000	37.04165	465.13965	0	DHL
706	chr2:196165471-196171709	6238	1000	67.51038	771.29028	3	DHL
7060	chr17:74775158-74777677	2519	1000	37.04165	465.13965	0	DHL
7061	chr1:3855391-3859499	4108	1000	38.96708	465.09927	0	DHL
7062	chr5:77085856-77088442	2586	1000	43.93289	465.06042	0	DHL
7063	chr6:6004944-6009863	4919	1000	43.93289	465.06042	0	DHL
7064	chr15:81322904-81325121	2217	1000	33.97833	464.98492	0	DHL
7065	chr16:30340604-30344243	3639	1000	33.97833	464.98492	1	DHL
7066	chr1:13699453-13705559	6106	1000	35.41699	464.85449	0	DHL
7067	chr1:8523134-8527262	4128	1000	35.85246	464.84857	0	DHL
7068	chr19:4791507-4793203	1696	1000	47.73080	464.77472	0	DHL
7069	chr12:66168172-66170695	2523	1000	31.46891	464.74280	0	DHL
707	chr3:134483174-134488191	5017	1000	46.03466	771.26691	0	DHL
7070	chr16:29924912-29927317	2405	1000	31.46891	464.74280	0	DHL
7071	chr3:186771410-186773632	2222	1000	31.46891	464.74280	0	DHL
7072	chr12:68330845-68333160	2315	1000	41.24165	464.67850	1	DHL
7073	chr14:57389669-57393580	3911	1000	41.24165	464.67850	0	DHL
7074	chr19:45467146-45470817	3671	1000	39.37265	464.62994	0	DHL
7075	chr12:49827134-49829419	2285	1000	64.26643	464.52786	0	DHL
7076	chr16:30122073-30123929	1856	1000	52.44412	464.52539	0	DHL
7077	chr11:61160064-61162824	2760	1000	55.25333	464.35217	0	DHL
7078	chr6:28648055-28649481	1426	1000	38.78933	464.27432	0	DHL
7079	chr12:57428849-57432127	3278	1000	43.12565	464.21274	0	DHL
708	chr6:37256969-37260232	3263	1000	59.80839	771.17773	0	DHL
7080	chr2:96319364-96322560	3196	1000	39.79119	464.18555	0	DHL
7081	chr20:5126787-5129133	2346	1000	29.35860	464.16690	0	DHL
7082	chr22:39150853-39152633	1780	1000	56.90152	464.09290	0	DHL
7083	chr22:36158059-36161876	3817	1000	42.21630	464.05344	0	DHL
7084	chr6:43477032-43479155	2123	1000	37.27092	463.97278	0	DHL
7085	chr20:51537298-51543437	6139	1000	40.79652	463.93066	0	DHL
7086	chr5:150409206-150413568	4362	1000	40.79652	463.93066	1	DHL
7087	chr9:35095259-35097089	1830	1000	32.61591	463.92365	0	DHL
7088	chr2:38874755-38876917	2162	1000	33.52698	463.59698	0	DHL
7089	chr10:43606100-43607599	1499	1000	45.73284	463.53537	0	DHL
709	chr10:69317421-69321338	3917	1000	66.40100	771.17487	0	DHL
7090	chr3:72445174-72447200	2026	1000	45.73284	463.53537	0	DHL
7091	chr12:64608391-64613463	5072	1000	36.94667	463.52759	0	DHL
7092	chr16:48383220-48384872	1652	1000	36.94667	463.52759	0	DHL
7093	chr2:237084628-237087013	2385	1000	36.94667	463.52759	0	DHL
7094	chr22:38697654-38702097	4443	1000	33.89422	463.41553	1	DHL
7095	chr5:115540516-115544823	4307	1000	33.89422	463.41553	0	DHL
7096	chr7:128529720-128533984	4264	1000	33.89422	463.41553	0	DHL
7097	chr8:70668219-70669642	1423	1000	33.89422	463.41553	0	DHL
7098	chr17:19237156-19238359	1203	1000	64.86653	463.35544	0	DHL
